priref,lref,soort,url
296145,10464235,digital color photograph,https://media.rkd.nl/iiif/10464235/full/max/0/default.jpg
296147,10464237,digital color photograph,https://media.rkd.nl/iiif/10464237/full/max/0/default.jpg
296148,10464239,digital color photograph,https://media.rkd.nl/iiif/10464239/full/max/0/default.jpg
296149,10415560,digital color photograph,https://media.rkd.nl/iiif/10415560/full/max/0/default.jpg
296150,10415576,digital color photograph,https://media.rkd.nl/iiif/10415576/full/max/0/default.jpg
296151,10464267,digital color photograph,https://media.rkd.nl/iiif/10464267/full/max/0/default.jpg
296152,10464269,digital color photograph,https://media.rkd.nl/iiif/10464269/full/max/0/default.jpg
296153,10464271,digital color photograph,https://media.rkd.nl/iiif/10464271/full/max/0/default.jpg
296155,10464273,digital color photograph,https://media.rkd.nl/iiif/10464273/full/max/0/default.jpg
296156,10702301,digital image,https://media.rkd.nl/iiif/10702301/full/max/0/default.jpg
296158,10464275,digital color photograph,https://media.rkd.nl/iiif/10464275/full/max/0/default.jpg
296159,10464277,digital color photograph,https://media.rkd.nl/iiif/10464277/full/max/0/default.jpg
296160,10464279,digital color photograph,https://media.rkd.nl/iiif/10464279/full/max/0/default.jpg
296162,10464281,digital color photograph,https://media.rkd.nl/iiif/10464281/full/max/0/default.jpg
296163,10464283,digital color photograph,https://media.rkd.nl/iiif/10464283/full/max/0/default.jpg
296164,10464285,digital color photograph,https://media.rkd.nl/iiif/10464285/full/max/0/default.jpg
296166,10464287,digital color photograph,https://media.rkd.nl/iiif/10464287/full/max/0/default.jpg
296167,10702303,digital image,https://media.rkd.nl/iiif/10702303/full/max/0/default.jpg
296168,10464289,digital color photograph,https://media.rkd.nl/iiif/10464289/full/max/0/default.jpg
296169,10464291,digital color photograph,https://media.rkd.nl/iiif/10464291/full/max/0/default.jpg
296174,10464293,digital color photograph,https://media.rkd.nl/iiif/10464293/full/max/0/default.jpg
296175,10426305,digital color photograph,https://media.rkd.nl/iiif/10426305/full/max/0/default.jpg
296176,10426307,digital color photograph,https://media.rkd.nl/iiif/10426307/full/max/0/default.jpg
296180,10288688,black-and-white reproduction,https://media.rkd.nl/iiif/10288688/full/max/0/default.jpg
296180,10463947,black-and-white reproduction,https://media.rkd.nl/iiif/10463947/full/max/0/default.jpg
296185,10288687,black-and-white reproduction,https://media.rkd.nl/iiif/10288687/full/max/0/default.jpg
296185,10463949,black-and-white reproduction,https://media.rkd.nl/iiif/10463949/full/max/0/default.jpg
296200,10701785,digital color photograph,https://media.rkd.nl/iiif/10701785/full/max/0/default.jpg
296209,10702343,digital image,https://media.rkd.nl/iiif/10702343/full/max/0/default.jpg
296211,10702395,digital image,https://media.rkd.nl/iiif/10702395/full/max/0/default.jpg
296211,10702396,black-and-white reproduction,https://media.rkd.nl/iiif/10702396/full/max/0/default.jpg
296213,10814598,BD/Digital Collection,https://media.rkd.nl/iiif/10814598/full/max/0/default.jpg
296215,10814597,BD/Digital Collection,https://media.rkd.nl/iiif/10814597/full/max/0/default.jpg
296225,10415566,digital color photograph,https://media.rkd.nl/iiif/10415566/full/max/0/default.jpg
296228,10702494,BD/Digital Collection,https://media.rkd.nl/iiif/10702494/full/max/0/default.jpg
296229,10415564,digital color photograph,https://media.rkd.nl/iiif/10415564/full/max/0/default.jpg
296230,10426308,digital color photograph,https://media.rkd.nl/iiif/10426308/full/max/0/default.jpg
296230,10426309,digital color photograph,https://media.rkd.nl/iiif/10426309/full/max/0/default.jpg
296231,10426311,digital color photograph,https://media.rkd.nl/iiif/10426311/full/max/0/default.jpg
296232,10427865,digital color photograph,https://media.rkd.nl/iiif/10427865/full/max/0/default.jpg
296239,10702499,digital image,https://media.rkd.nl/iiif/10702499/full/max/0/default.jpg
296278,10702641,digital image,https://media.rkd.nl/iiif/10702641/full/max/0/default.jpg
296288,10702660,digital image,https://media.rkd.nl/iiif/10702660/full/max/0/default.jpg
296293,10702671,color reproduction,https://media.rkd.nl/iiif/10702671/full/max/0/default.jpg
296310,10702664,digital image,https://media.rkd.nl/iiif/10702664/full/max/0/default.jpg
296311,10702665,digital image,https://media.rkd.nl/iiif/10702665/full/max/0/default.jpg
296312,10702712,digital image,https://media.rkd.nl/iiif/10702712/full/max/0/default.jpg
296322,10702725,digital image,https://media.rkd.nl/iiif/10702725/full/max/0/default.jpg
296329,10702734,color reproduction,https://media.rkd.nl/iiif/10702734/full/max/0/default.jpg
296389,10427867,digital color photograph,https://media.rkd.nl/iiif/10427867/full/max/0/default.jpg
296390,10464014,digital color photograph,https://media.rkd.nl/iiif/10464014/full/max/0/default.jpg
296391,10702948,digital image,https://media.rkd.nl/iiif/10702948/full/max/0/default.jpg
296392,10464029,digital color photograph,https://media.rkd.nl/iiif/10464029/full/max/0/default.jpg
296393,10425979,digital color photograph,https://media.rkd.nl/iiif/10425979/full/max/0/default.jpg
296394,10425981,digital color photograph,https://media.rkd.nl/iiif/10425981/full/max/0/default.jpg
296396,10425983,digital color photograph,https://media.rkd.nl/iiif/10425983/full/max/0/default.jpg
296397,10425985,digital color photograph,https://media.rkd.nl/iiif/10425985/full/max/0/default.jpg
296398,10425987,digital color photograph,https://media.rkd.nl/iiif/10425987/full/max/0/default.jpg
296401,10702952,digital image,https://media.rkd.nl/iiif/10702952/full/max/0/default.jpg
296420,10463673,digital black-and-white photograph,https://media.rkd.nl/iiif/10463673/full/max/0/default.jpg
296422,10463674,digital black-and-white photograph,https://media.rkd.nl/iiif/10463674/full/max/0/default.jpg
296432,10702990,digital image,https://media.rkd.nl/iiif/10702990/full/max/0/default.jpg
296439,10703014,digital image,https://media.rkd.nl/iiif/10703014/full/max/0/default.jpg
296451,10703020,digital image,https://media.rkd.nl/iiif/10703020/full/max/0/default.jpg
296452,10703022,digital image,https://media.rkd.nl/iiif/10703022/full/max/0/default.jpg
296453,10703021,digital image,https://media.rkd.nl/iiif/10703021/full/max/0/default.jpg
296455,10703026,color reproduction,https://media.rkd.nl/iiif/10703026/full/max/0/default.jpg
296456,10703031,digital image,https://media.rkd.nl/iiif/10703031/full/max/0/default.jpg
296456,10703030,digital image,https://media.rkd.nl/iiif/10703030/full/max/0/default.jpg
296457,10703029,digital image,https://media.rkd.nl/iiif/10703029/full/max/0/default.jpg
296458,10703032,digital image,https://media.rkd.nl/iiif/10703032/full/max/0/default.jpg
296459,10703033,digital image,https://media.rkd.nl/iiif/10703033/full/max/0/default.jpg
296467,10703060,BD/Digital Collection,https://media.rkd.nl/iiif/10703060/full/max/0/default.jpg
296479,10702431,BD/Digital Collection,https://media.rkd.nl/iiif/10702431/full/max/0/default.jpg
296493,10703146,BD/Digital Collection,https://media.rkd.nl/iiif/10703146/full/max/0/default.jpg
296500,10703187,digital image,https://media.rkd.nl/iiif/10703187/full/max/0/default.jpg
296501,10703188,digital image,https://media.rkd.nl/iiif/10703188/full/max/0/default.jpg
296502,10463827,digital image,https://media.rkd.nl/iiif/10463827/full/max/0/default.jpg
296503,10463825,digital image,https://media.rkd.nl/iiif/10463825/full/max/0/default.jpg
296504,10703190,digital image,https://media.rkd.nl/iiif/10703190/full/max/0/default.jpg
296508,10463832,digital image,https://media.rkd.nl/iiif/10463832/full/max/0/default.jpg
296508,10463831,digital image,https://media.rkd.nl/iiif/10463831/full/max/0/default.jpg
296508,10463833,digital image,https://media.rkd.nl/iiif/10463833/full/max/0/default.jpg
296508,10463834,digital image,https://media.rkd.nl/iiif/10463834/full/max/0/default.jpg
296509,10703194,digital image,https://media.rkd.nl/iiif/10703194/full/max/0/default.jpg
296512,10703200,digital image,https://media.rkd.nl/iiif/10703200/full/max/0/default.jpg
296516,10703205,digital image,https://media.rkd.nl/iiif/10703205/full/max/0/default.jpg
296532,10702441,BD/Digital Collection,https://media.rkd.nl/iiif/10702441/full/max/0/default.jpg
296540,10702443,BD/Digital Collection,https://media.rkd.nl/iiif/10702443/full/max/0/default.jpg
296546,10702429,BD/Digital Collection,https://media.rkd.nl/iiif/10702429/full/max/0/default.jpg
296548,10702427,BD/Digital Collection,https://media.rkd.nl/iiif/10702427/full/max/0/default.jpg
296552,10703376,digital image,https://media.rkd.nl/iiif/10703376/full/max/0/default.jpg
296553,10703340,digital image,https://media.rkd.nl/iiif/10703340/full/max/0/default.jpg
296568,10703377,digital image,https://media.rkd.nl/iiif/10703377/full/max/0/default.jpg
296569,10703378,digital image,https://media.rkd.nl/iiif/10703378/full/max/0/default.jpg
296570,10703379,digital image,https://media.rkd.nl/iiif/10703379/full/max/0/default.jpg
296572,10703383,digital image,https://media.rkd.nl/iiif/10703383/full/max/0/default.jpg
296574,10702662,digital image,https://media.rkd.nl/iiif/10702662/full/max/0/default.jpg
296580,10703387,digital image,https://media.rkd.nl/iiif/10703387/full/max/0/default.jpg
296587,10703391,black-and-white reproduction,https://media.rkd.nl/iiif/10703391/full/max/0/default.jpg
296588,10702991,digital image,https://media.rkd.nl/iiif/10702991/full/max/0/default.jpg
296600,10703450,color reproduction,https://media.rkd.nl/iiif/10703450/full/max/0/default.jpg
296604,10703451,digital image,https://media.rkd.nl/iiif/10703451/full/max/0/default.jpg
296605,10425988,digital color photograph,https://media.rkd.nl/iiif/10425988/full/max/0/default.jpg
296605,10425989,digital color photograph,https://media.rkd.nl/iiif/10425989/full/max/0/default.jpg
296606,10464241,digital color photograph,https://media.rkd.nl/iiif/10464241/full/max/0/default.jpg
296609,10464242,digital color photograph,https://media.rkd.nl/iiif/10464242/full/max/0/default.jpg
296609,10464243,digital color photograph,https://media.rkd.nl/iiif/10464243/full/max/0/default.jpg
296610,10464244,digital color photograph,https://media.rkd.nl/iiif/10464244/full/max/0/default.jpg
296610,10464245,digital color photograph,https://media.rkd.nl/iiif/10464245/full/max/0/default.jpg
296611,10464247,digital color photograph,https://media.rkd.nl/iiif/10464247/full/max/0/default.jpg
296612,10464248,digital color photograph,https://media.rkd.nl/iiif/10464248/full/max/0/default.jpg
296612,10464249,digital color photograph,https://media.rkd.nl/iiif/10464249/full/max/0/default.jpg
296614,10464064,unknown,https://media.rkd.nl/iiif/10464064/full/max/0/default.jpg
296619,10703459,digital image,https://media.rkd.nl/iiif/10703459/full/max/0/default.jpg
296620,10463836,digital image,https://media.rkd.nl/iiif/10463836/full/max/0/default.jpg
296621,10463835,digital image,https://media.rkd.nl/iiif/10463835/full/max/0/default.jpg
296649,10703535,digital image,https://media.rkd.nl/iiif/10703535/full/max/0/default.jpg
296670,10703571,digital image,https://media.rkd.nl/iiif/10703571/full/max/0/default.jpg
296675,10703576,digital color photograph,https://media.rkd.nl/iiif/10703576/full/max/0/default.jpg
296689,10703595,digital image,https://media.rkd.nl/iiif/10703595/full/max/0/default.jpg
296690,10703597,digital image,https://media.rkd.nl/iiif/10703597/full/max/0/default.jpg
296697,10703611,digital color photograph,https://media.rkd.nl/iiif/10703611/full/max/0/default.jpg
296724,10415570,digital color photograph,https://media.rkd.nl/iiif/10415570/full/max/0/default.jpg
296725,10703677,black and white photograph,https://media.rkd.nl/iiif/10703677/full/max/0/default.jpg
296726,10464251,digital color photograph,https://media.rkd.nl/iiif/10464251/full/max/0/default.jpg
296727,10464253,digital color photograph,https://media.rkd.nl/iiif/10464253/full/max/0/default.jpg
296728,10703678,digital image,https://media.rkd.nl/iiif/10703678/full/max/0/default.jpg
296729,10464255,digital color photograph,https://media.rkd.nl/iiif/10464255/full/max/0/default.jpg
296730,10464257,digital color photograph,https://media.rkd.nl/iiif/10464257/full/max/0/default.jpg
296731,10464258,digital color photograph,https://media.rkd.nl/iiif/10464258/full/max/0/default.jpg
296731,10464259,digital color photograph,https://media.rkd.nl/iiif/10464259/full/max/0/default.jpg
296732,10464262,digital color photograph,https://media.rkd.nl/iiif/10464262/full/max/0/default.jpg
296732,10464263,digital color photograph,https://media.rkd.nl/iiif/10464263/full/max/0/default.jpg
296733,10464260,digital color photograph,https://media.rkd.nl/iiif/10464260/full/max/0/default.jpg
296733,10464261,digital color photograph,https://media.rkd.nl/iiif/10464261/full/max/0/default.jpg
296734,10425990,digital color photograph,https://media.rkd.nl/iiif/10425990/full/max/0/default.jpg
296734,10425991,digital color photograph,https://media.rkd.nl/iiif/10425991/full/max/0/default.jpg
296735,10415573,digital color photograph,https://media.rkd.nl/iiif/10415573/full/max/0/default.jpg
296735,10415574,digital color photograph,https://media.rkd.nl/iiif/10415574/full/max/0/default.jpg
296736,10415571,digital color photograph,https://media.rkd.nl/iiif/10415571/full/max/0/default.jpg
296736,10415572,digital color photograph,https://media.rkd.nl/iiif/10415572/full/max/0/default.jpg
296737,10415561,digital color photograph,https://media.rkd.nl/iiif/10415561/full/max/0/default.jpg
296737,10415562,digital color photograph,https://media.rkd.nl/iiif/10415562/full/max/0/default.jpg
296738,10464265,digital color photograph,https://media.rkd.nl/iiif/10464265/full/max/0/default.jpg
296749,10703743,digital image,https://media.rkd.nl/iiif/10703743/full/max/0/default.jpg
296753,10703747,digital image,https://media.rkd.nl/iiif/10703747/full/max/0/default.jpg
296754,11148284,digital image,https://media.rkd.nl/iiif/11148284/full/max/0/default.jpg
296754,11148285,digital image,https://media.rkd.nl/iiif/11148285/full/max/0/default.jpg
296754,10703748,digital image,https://media.rkd.nl/iiif/10703748/full/max/0/default.jpg
296761,10463775,digital color photograph,https://media.rkd.nl/iiif/10463775/full/max/0/default.jpg
296762,10463776,digital color photograph,https://media.rkd.nl/iiif/10463776/full/max/0/default.jpg
296770,10703767,digital image,https://media.rkd.nl/iiif/10703767/full/max/0/default.jpg
296771,10703768,digital image,https://media.rkd.nl/iiif/10703768/full/max/0/default.jpg
296774,10463777,digital color photograph,https://media.rkd.nl/iiif/10463777/full/max/0/default.jpg
296776,10463779,digital color photograph,https://media.rkd.nl/iiif/10463779/full/max/0/default.jpg
296806,10703841,digital image,https://media.rkd.nl/iiif/10703841/full/max/0/default.jpg
296824,10814657,digital image,https://media.rkd.nl/iiif/10814657/full/max/0/default.jpg
296828,10703892,digital image,https://media.rkd.nl/iiif/10703892/full/max/0/default.jpg
296829,10703894,digital image,https://media.rkd.nl/iiif/10703894/full/max/0/default.jpg
296830,10703893,BD/Digital Collection,https://media.rkd.nl/iiif/10703893/full/max/0/default.jpg
296835,10703901,digital image,https://media.rkd.nl/iiif/10703901/full/max/0/default.jpg
296839,10703910,digital image,https://media.rkd.nl/iiif/10703910/full/max/0/default.jpg
