priref,lref,width,height,megapixels,soort,artist_name,date,objectcat
251142,10208706,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1973-03,photograph
251143,10208707,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1973-03,photograph
251145,10208713,199,201,0.04,digital black-and-white photograph,"Koster, Nico",1973-03,photograph
251148,10208634,200,135,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251151,10208733,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1974,photograph
251156,10208546,200,138,0.028,digital black-and-white photograph,"Koster, Nico",1967,photograph
251306,10208437,200,201,0.04,digital color photograph,"Koster, Nico",1975,photograph
251308,10208609,198,200,0.04,digital black-and-white photograph,"Koster, Nico",1967,photograph
251309,10208610,182,200,0.036,digital black-and-white photograph,"Koster, Nico",1967,photograph
251310,10208612,200,136,0.027,digital black-and-white photograph,"Koster, Nico",1985,photograph
251312,10208666,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1967,photograph
251313,10208671,200,157,0.031,digital black-and-white photograph,"Koster, Nico",1967,photograph
251315,10208734,164,201,0.033,digital black-and-white photograph,"Koster, Nico",1967,photograph
251316,10208739,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1967,photograph
251318,10208738,200,200,0.04,digital black-and-white photograph,"Koster, Nico",1975,photograph
251319,10208740,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1975,photograph
251320,10208741,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1967,photograph
251321,10208744,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1975,photograph
251322,10208745,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1975,photograph
251324,10208542,200,198,0.04,digital black-and-white photograph,"Koster, Nico",1981,photograph
251325,10208673,200,133,0.027,digital black-and-white photograph,"Koster, Nico",1981,photograph
251326,10208718,200,199,0.04,digital black-and-white photograph,"Koster, Nico",1981,photograph
251327,10208672,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1975,photograph
251333,10208560,201,117,0.024,digital black-and-white photograph,"Koster, Nico",1967,photograph
251334,10208563,201,133,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251341,10208565,132,201,0.027,digital black-and-white photograph,"Koster, Nico",1980,photograph
251342,10208564,133,201,0.027,digital black-and-white photograph,"Koster, Nico",1980,photograph
251343,10208557,201,134,0.027,digital color photograph,"Koster, Nico",1980,photograph
251344,10208561,200,134,0.027,digital color photograph,"Koster, Nico",1980,photograph
251346,10208566,201,130,0.026,digital black-and-white photograph,"Koster, Nico",1980,photograph
251348,10208569,130,200,0.026,digital color photograph,"Koster, Nico",1980,photograph
251349,10208568,201,201,0.04,digital color photograph,"Koster, Nico",1980,photograph
251350,10208570,201,201,0.04,digital color photograph,"Koster, Nico",1980,photograph
251351,10208567,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1967,photograph
251353,10208572,155,200,0.031,digital color photograph,"Koster, Nico",1967,photograph
251354,10208752,201,136,0.027,digital black-and-white photograph,"Koster, Nico",1980,photograph
251382,10208573,134,200,0.027,digital black-and-white photograph,"Koster, Nico",1990,photograph
251383,10208574,201,135,0.027,digital black-and-white photograph,"Koster, Nico",1990,photograph
251384,10208577,201,137,0.028,digital black-and-white photograph,"Koster, Nico",1967,photograph
251385,10208578,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1980,photograph
251391,10208581,142,201,0.029,digital black-and-white photograph,"Koster, Nico",1980,photograph
251392,10208582,201,157,0.032,digital color photograph,"Koster, Nico",1980,photograph
251394,10208714,135,201,0.027,digital black-and-white photograph,"Koster, Nico",1980,photograph
251407,10208654,201,132,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251408,10208655,200,132,0.026,digital black-and-white photograph,"Koster, Nico",1967,photograph
251410,10208657,200,132,0.026,digital black-and-white photograph,"Koster, Nico",1967,photograph
251426,10208658,133,201,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251430,10208660,201,130,0.026,digital black-and-white photograph,"Koster, Nico",1967,photograph
251432,10208656,133,200,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251435,10208659,129,200,0.026,digital black-and-white photograph,"Koster, Nico",1967,photograph
251636,10208436,201,151,0.03,digital color photograph,"Koster, Nico",1967,photograph
251639,10208482,201,201,0.04,digital color photograph,"Koster, Nico",1967,photograph
251644,10208503,201,201,0.04,digital color photograph,"Koster, Nico",1967,photograph
251648,10208500,201,187,0.038,digital color photograph,"Koster, Nico",1982,photograph
251649,10208502,200,131,0.026,digital color photograph,"Koster, Nico",1982,photograph
251651,10208481,201,186,0.037,digital color photograph,"Koster, Nico",1967,photograph
251656,10208621,199,201,0.04,digital black-and-white photograph,"Koster, Nico",1967,photograph
251657,10208622,201,165,0.033,digital black-and-white photograph,"Koster, Nico",1967,photograph
251660,10208490,201,176,0.035,digital black-and-white photograph,"Koster, Nico",1967,photograph
251661,10208624,146,201,0.029,digital black-and-white photograph,"Koster, Nico",1967,photograph
251662,10208623,201,163,0.033,digital black-and-white photograph,"Koster, Nico",1967,photograph
251665,10208480,201,201,0.04,digital color photograph,"Koster, Nico",1976,photograph
251667,10208489,201,201,0.04,digital color photograph,"Koster, Nico",1980,photograph
251673,10208488,201,100,0.02,digital color photograph,"Koster, Nico",1967,photograph
251689,10208486,199,201,0.04,digital color photograph,"Koster, Nico",1967,photograph
251690,10208497,201,143,0.029,digital color photograph,"Koster, Nico",1967,photograph
251773,10208478,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251774,10208479,200,141,0.028,digital black-and-white photograph,"Koster, Nico",1967,photograph
251778,10208487,200,158,0.032,digital black-and-white photograph,"Koster, Nico",1985,photograph
251780,10208493,201,137,0.028,digital black-and-white photograph,"Koster, Nico",1967,photograph
251783,10208491,174,201,0.035,digital black-and-white photograph,"Koster, Nico",1967,photograph
251827,10208483,134,201,0.027,digital black-and-white photograph,"Koster, Nico",1980,photograph
251829,10208498,170,200,0.034,digital black-and-white photograph,"Koster, Nico",1967,photograph
251981,10208510,134,201,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251982,10208512,201,132,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251983,10208513,200,133,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251984,10208514,200,132,0.026,digital black-and-white photograph,"Koster, Nico",1967,photograph
251988,10208520,201,132,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251989,10208521,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251991,10208589,134,201,0.027,digital black-and-white photograph,"Koster, Nico",2000,photograph
251992,10208485,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251994,10208504,201,150,0.03,digital black-and-white photograph,"Koster, Nico",1967,photograph
251995,10208505,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
251998,10208484,199,201,0.04,digital black-and-white photograph,"Koster, Nico",1967,photograph
252001,10208583,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1973-03,photograph
252004,10208588,201,153,0.031,digital black-and-white photograph,"Koster, Nico",1969,photograph
252007,10208591,201,125,0.025,digital black-and-white photograph,"Koster, Nico",1967,photograph
252029,10208695,201,136,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252032,10208689,201,201,0.04,digital color photograph,"Koster, Nico",1967,photograph
252035,10208692,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252036,10208711,201,136,0.027,digital color photograph,"Koster, Nico",1980,photograph
252038,10208725,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1980,photograph
252039,10208455,200,133,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252272,10208446,201,148,0.03,digital black-and-white photograph,"Koster, Nico",1967,photograph
252273,10208537,200,180,0.036,digital color photograph,"Koster, Nico",1970,photograph
252274,10208538,146,200,0.029,digital black-and-white photograph,"Koster, Nico",1967,photograph
252275,10208553,200,133,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252282,10208548,200,167,0.033,digital black-and-white photograph,"Koster, Nico",1967,photograph
252284,10208576,134,200,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252291,10208586,200,133,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252293,10208587,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252297,10208600,201,164,0.033,digital black-and-white photograph,"Koster, Nico",1970,photograph
252304,10208630,200,134,0.027,digital color photograph,"Koster, Nico",1990,photograph
252428,10208444,200,165,0.033,digital black-and-white photograph,"Koster, Nico",1973-03,photograph
252433,10208442,200,156,0.031,digital black-and-white photograph,"Koster, Nico",1967,photograph
252447,10208454,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252448,10208452,201,162,0.033,digital black-and-white photograph,"Koster, Nico",1967,photograph
252454,10208562,200,131,0.026,digital black-and-white photograph,"Koster, Nico",1980,photograph
252457,10208571,125,200,0.025,digital black-and-white photograph,"Koster, Nico",1980,photograph
252472,10208611,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252473,10208605,116,200,0.023,digital black-and-white photograph,"Koster, Nico",1967,photograph
252475,10208677,200,123,0.025,digital black-and-white photograph,"Koster, Nico",1981,photograph
252479,10208679,200,135,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252480,10208694,200,134,0.027,digital black-and-white photograph,"Koster, Nico",1990,photograph
252482,10208705,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1967,photograph
252483,10208717,201,137,0.028,digital black-and-white photograph,"Koster, Nico",1967,photograph
252488,10208727,140,200,0.028,digital color photograph,"Koster, Nico",1990,photograph
252493,10208543,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252499,10208544,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252500,10208545,163,200,0.033,digital black-and-white photograph,"Koster, Nico",1967,photograph
252503,10208579,201,201,0.04,digital black-and-white photograph,"Koster, Nico",1980,photograph
252506,10208667,134,200,0.027,digital color photograph,"Koster, Nico",1990,photograph
252507,10208702,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252508,10208742,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252515,10208751,201,134,0.027,digital black-and-white photograph,"Koster, Nico",1980,photograph
252519,10208735,201,201,0.04,digital color photograph,"Koster, Nico",1967,photograph
252595,10208534,201,139,0.028,digital black-and-white photograph,"Koster, Nico",1980,photograph
252596,10208535,200,153,0.031,digital black-and-white photograph,"Koster, Nico",1980,photograph
252597,10208536,200,163,0.033,digital black-and-white photograph,"Koster, Nico",1967,photograph
252598,10208719,200,135,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252616,10208492,201,157,0.032,digital black-and-white photograph,"Koster, Nico",1967,photograph
252641,10208632,200,135,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252649,10208556,200,159,0.032,digital black-and-white photograph,"Koster, Nico",1980,photograph
252651,10208575,200,155,0.031,digital black-and-white photograph,"Koster, Nico",1967,photograph
252652,10208602,200,157,0.031,digital black-and-white photograph,"Koster, Nico",1975,photograph
252654,10208604,200,134,0.027,digital black-and-white photograph,"Koster, Nico",1967,photograph
252692,10303759,134,200,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-02-24,photograph
252695,10303760,133,200,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-03-16,photograph
252701,10303761,151,200,0.03,digital color photograph,"Nieuwkerk, Michiel van",2010-05-05,photograph
252702,10303762,134,200,0.027,digital color photograph,"Nieuwkerk, Michiel van",2009-10-02,photograph
252705,10303763,134,200,0.027,digital color photograph,"Nieuwkerk, Michiel van",2009-01-30,photograph
252706,10303764,133,201,0.027,digital color photograph,"Nieuwkerk, Michiel van",2009-11-20,photograph
252708,10303765,134,200,0.027,digital color photograph,"Nieuwkerk, Michiel van",2009-03-02,photograph
252723,10303766,134,200,0.027,digital color photograph,"Nieuwkerk, Michiel van",2009-12-30,photograph
252726,10303767,151,200,0.03,digital color photograph,"Nieuwkerk, Michiel van",2010-10-14,photograph
252730,10303768,133,201,0.027,digital color photograph,"Nieuwkerk, Michiel van",2008-09-23,photograph
252731,10303769,134,201,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-01-24,photograph
252734,10303770,135,201,0.027,digital color photograph,"Nieuwkerk, Michiel van",2009-04-02,photograph
